State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status
Uttar Pradesh,Kanpur,Kanpur Nagar,Fraud,9/23/2022 19:15,26.4499,80.3319,59,Male,1,52,Male,Colleague,No,Solved
Maharashtra,Pune,Pune,Assault,8/3/2021 19:16,18.5204,73.8567,18,Female,1,30,Male,Colleague,No,Solved
Uttar Pradesh,Gosainganj,Lucknow,Theft,4/13/2023 10:02,26.8467,80.9462,57,Female,1,56,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Fraud,9/23/2022 19:15,26.4499,80.3319,59,Male,1,52,Male,Colleague,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Burglary,4/20/2021 2:54,25.3176,82.9739,18,Male,3,32,Female,Stranger,Yes,Ongoing
Uttar Pradesh,Chinhat,Lucknow,Fraud,6/30/2023 7:31,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Maharashtra,Bhiwandi,Mumbai,Theft,4/19/2024 9:15,19.076,72.8777,51,Female,2,26,Male,Colleague,Yes,Solved
Maharashtra,Navi Mumbai,Mumbai,Fraud,8/22/2022 9:16,19.076,72.8777,40,Female,3,17,Male,Colleague,No,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,9/7/2020 3:25,27.1767,78.0081,55,Female,5,80,Male,Stranger,No,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,1/1/2024 6:13,21.1458,79.0882,58,Male,3,30,Male,Friend,No,Ongoing
Uttar Pradesh,Mohanlalganj,Lucknow,Murder,9/5/2022 5:55,26.8467,80.9462,41,Male,3,13,Female,Stranger,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Burglary,6/30/2022 13:26,25.3176,82.9739,24,Male,0,17,Male,Family,No,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Murder,2/6/2025 16:00,19.076,72.8777,19,Female,2,11,Female,Colleague,No,Solved
Maharashtra,Pune,Pune,Fraud,4/3/2022 22:31,18.5204,73.8567,31,Male,3,55,Female,Stranger,No,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,12/12/2021 0:00,21.1458,79.0882,29,Female,3,21,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,1/11/2022 10:02,26.4499,80.3319,48,Female,1,41,Female,Friend,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,5/13/2022 12:49,26.4499,80.3319,45,Female,5,40,Female,Family,No,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Theft,2/17/2021 12:44,26.8467,80.9462,41,Female,2,56,Male,Colleague,No,Unsolved
Tamil Nadu,Chennai,Chennai,Murder,1/27/2023 6:28,13.0827,80.2707,20,Male,2,5,Female,Friend,No,Ongoing
Maharashtra,Thane,Thane,Burglary,2/1/2023 7:33,19.2183,72.9781,35,Female,3,23,Female,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Murder,1/21/2021 10:03,27.1767,78.0081,27,Female,1,74,Male,Family,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2/6/2022 6:35,25.3176,82.9739,41,Female,4,73,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Fraud,11/27/2022 18:33,25.3176,82.9739,39,Male,5,22,Female,Neighbor,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/25/2021 7:09,25.3176,82.9739,58,Female,0,19,Male,Friend,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/6/2020 17:31,26.4499,80.3319,18,Male,4,68,Female,Neighbor,Yes,Solved
Tamil Nadu,Chennai,Chennai,Fraud,4/25/2021 4:21,13.0827,80.2707,32,Male,4,39,Female,Family,No,Ongoing
Uttar Pradesh,Agra,Agra,Burglary,4/22/2023 5:37,27.1767,78.0081,54,Male,1,24,Male,Stranger,Yes,Ongoing
Maharashtra,Navi Mumbai,Mumbai,Kidnapping,8/27/2022 9:43,19.076,72.8777,37,Male,1,6,Male,Colleague,No,Unsolved
Tamil Nadu,Chennai,Chennai,Burglary,8/28/2024 15:35,13.0827,80.2707,54,Female,0,65,Female,Friend,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Theft,11/19/2023 23:52,25.3176,82.9739,38,Female,0,72,Female,Friend,No,Solved
Uttar Pradesh,Chinhat,Lucknow,Kidnapping,10/18/2021 11:50,26.8467,80.9462,59,Female,3,64,Female,Colleague,No,Solved
Maharashtra,Nagpur,Nagpur,Murder,2/13/2024 13:46,21.1458,79.0882,58,Female,5,8,Female,Stranger,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Theft,11/19/2023 23:52,25.3176,82.9739,38,Female,0,72,Female,Friend,No,Solved
Maharashtra,Nagpur,Nagpur,Murder,7/10/2020 17:05,21.1458,79.0882,55,Female,5,80,Male,Friend,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Kidnapping,3/6/2021 7:44,13.0827,80.2707,25,Male,5,62,Female,Neighbor,No,Unsolved
Uttar Pradesh,Chinhat,Lucknow,Fraud,6/30/2023 7:31,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Maharashtra,Thane,Thane,Fraud,11/22/2023 9:49,19.2183,72.9781,21,Female,4,30,Female,Family,Yes,Unsolved
Uttar Pradesh,Kakori,Lucknow,Fraud,4/12/2024 15:38,26.8467,80.9462,48,Male,5,17,Male,Colleague,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/31/2024 18:12,25.3176,82.9739,18,Male,2,61,Male,Colleague,No,Solved
Uttar Pradesh,Kakori,Lucknow,Murder,4/23/2023 6:27,26.8467,80.9462,29,Female,3,25,Female,Colleague,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,7/9/2023 0:23,11.0168,76.9558,53,Female,5,47,Female,Neighbor,No,Solved
Maharashtra,Thane,Mumbai,Theft,11/12/2021 2:40,19.076,72.8777,41,Female,5,42,Female,Friend,No,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,7/30/2022 18:37,27.1767,78.0081,24,Female,1,39,Male,Friend,No,Solved
Maharashtra,Pune,Pune,Kidnapping,12/17/2021 18:12,18.5204,73.8567,39,Female,3,65,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Theft,2/1/2022 13:33,25.3176,82.9739,59,Female,0,54,Female,Colleague,Yes,Solved
Maharashtra,Thane,Thane,Assault,1/7/2023 22:25,19.2183,72.9781,25,Female,4,45,Male,Stranger,No,Unsolved
Maharashtra,Thane,Thane,Kidnapping,4/22/2023 5:17,19.2183,72.9781,26,Male,2,22,Male,Stranger,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,6/19/2024 3:42,25.3176,82.9739,55,Female,5,55,Female,Family,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Fraud,12/25/2022 5:37,25.3176,82.9739,35,Male,4,50,Male,Colleague,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,7/16/2021 12:11,11.0168,76.9558,28,Female,2,33,Male,Neighbor,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Burglary,4/22/2023 5:37,27.1767,78.0081,54,Male,1,24,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/25/2020 6:26,26.4499,80.3319,20,Male,2,68,Male,Colleague,No,Solved
Maharashtra,Nagpur,Nagpur,Fraud,6/4/2021 13:56,21.1458,79.0882,40,Male,5,78,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Murder,6/23/2020 8:30,27.1767,78.0081,21,Male,2,42,Male,Friend,Yes,Ongoing
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,4/14/2023 19:34,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Maharashtra,Thane,Mumbai,Theft,7/21/2020 14:51,19.076,72.8777,57,Female,1,16,Male,Colleague,No,Solved
Maharashtra,Nagpur,Nagpur,Theft,8/23/2024 6:22,21.1458,79.0882,27,Male,3,15,Female,Family,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Assault,3/25/2021 0:02,25.3176,82.9739,19,Female,3,36,Male,Family,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,1/16/2025 15:07,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
Maharashtra,Pune,Pune,Theft,9/26/2020 2:05,18.5204,73.8567,56,Female,1,51,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Theft,5/25/2022 15:49,21.1458,79.0882,23,Male,0,40,Male,Stranger,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,10/30/2023 16:47,11.0168,76.9558,23,Male,3,61,Male,Neighbor,No,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,4/14/2023 19:34,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Murder,1/3/2021 2:35,11.0168,76.9558,32,Female,2,61,Female,Colleague,No,Unsolved
Tamil Nadu,Chennai,Chennai,Assault,6/5/2021 3:27,13.0827,80.2707,41,Male,5,21,Female,Neighbor,Yes,Ongoing
Maharashtra,Pune,Pune,Fraud,6/25/2024 6:05,18.5204,73.8567,50,Female,5,17,Female,Friend,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,4/7/2022 14:31,13.0827,80.2707,19,Male,4,77,Male,Colleague,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,1/5/2025 15:49,11.0168,76.9558,50,Male,5,41,Male,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Assault,11/24/2020 6:42,18.5204,73.8567,56,Male,2,36,Female,Colleague,Yes,Unsolved
Maharashtra,Bhiwandi,Mumbai,Fraud,3/12/2021 3:28,19.076,72.8777,53,Female,1,55,Female,Neighbor,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Theft,1/3/2024 20:38,11.0168,76.9558,31,Male,2,12,Male,Friend,Yes,Unsolved
Maharashtra,Pune,Pune,Burglary,3/24/2022 22:50,18.5204,73.8567,45,Female,5,48,Male,Friend,No,Solved
Uttar Pradesh,Chinhat,Lucknow,Kidnapping,10/18/2021 11:50,26.8467,80.9462,59,Female,3,64,Female,Colleague,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,3/31/2022 9:39,11.0168,76.9558,48,Male,5,34,Female,Friend,Yes,Solved
Maharashtra,Pune,Pune,Fraud,5/21/2021 1:09,18.5204,73.8567,52,Male,3,23,Male,Family,Yes,Solved
Uttar Pradesh,Chinhat,Lucknow,Theft,3/6/2022 13:15,26.8467,80.9462,31,Male,1,50,Female,Friend,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/6/2022 19:17,25.3176,82.9739,54,Male,1,62,Male,Family,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Murder,6/23/2020 8:30,27.1767,78.0081,21,Male,2,42,Male,Friend,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Assault,3/12/2023 13:06,11.0168,76.9558,34,Female,3,14,Male,Stranger,Yes,Solved
Maharashtra,Pune,Pune,Assault,11/24/2020 6:42,18.5204,73.8567,56,Male,2,36,Female,Colleague,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Theft,8/11/2023 10:14,11.0168,76.9558,58,Male,4,59,Male,Friend,No,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Burglary,12/18/2023 2:28,26.8467,80.9462,60,Male,5,75,Male,Neighbor,No,Unsolved
Maharashtra,Pune,Pune,Kidnapping,7/23/2020 21:44,18.5204,73.8567,25,Female,1,20,Male,Neighbor,Yes,Unsolved
Maharashtra,Pune,Pune,Burglary,12/8/2022 11:34,18.5204,73.8567,56,Female,1,60,Male,Stranger,No,Solved
Maharashtra,Kalyan,Mumbai,Assault,3/19/2024 18:49,19.076,72.8777,34,Male,5,78,Male,Friend,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,4/7/2022 14:31,13.0827,80.2707,19,Male,4,77,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Chinhat,Lucknow,Theft,4/23/2022 5:42,26.8467,80.9462,56,Male,5,62,Male,Friend,No,Solved
Tamil Nadu,Chennai,Chennai,Assault,6/5/2021 3:27,13.0827,80.2707,41,Male,5,21,Female,Neighbor,Yes,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Assault,9/21/2020 15:37,19.076,72.8777,59,Male,2,42,Male,Colleague,No,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,2/20/2021 17:36,21.1458,79.0882,51,Male,2,77,Male,Neighbor,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Theft,8/31/2023 6:50,21.1458,79.0882,35,Female,0,22,Male,Neighbor,No,Unsolved
Maharashtra,Pune,Pune,Burglary,12/8/2022 11:34,18.5204,73.8567,56,Female,1,60,Male,Stranger,No,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Theft,2/17/2021 12:44,26.8467,80.9462,41,Female,2,56,Male,Colleague,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,10/7/2023 13:31,25.3176,82.9739,28,Female,4,32,Female,Colleague,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Kidnapping,4/7/2022 14:31,13.0827,80.2707,19,Male,4,77,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Kakori,Lucknow,Burglary,6/12/2020 2:20,26.8467,80.9462,19,Female,3,28,Male,Stranger,Yes,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,2/20/2021 17:36,21.1458,79.0882,51,Male,2,77,Male,Neighbor,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,11/16/2021 20:20,26.4499,80.3319,49,Female,4,12,Female,Stranger,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,7/16/2021 12:11,11.0168,76.9558,28,Female,2,33,Male,Neighbor,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,1/7/2025 10:26,27.1767,78.0081,26,Male,3,62,Female,Colleague,No,Unsolved
Tamil Nadu,Chennai,Chennai,Burglary,8/28/2024 15:35,13.0827,80.2707,54,Female,0,65,Female,Friend,Yes,Unsolved
Maharashtra,Thane,Mumbai,Kidnapping,1/1/2021 5:56,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Assault,10/25/2023 2:43,27.1767,78.0081,19,Male,2,36,Female,Family,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,3/19/2020 11:51,11.0168,76.9558,30,Female,5,75,Male,Family,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Fraud,6/7/2020 15:55,27.1767,78.0081,52,Female,1,47,Female,Colleague,No,Ongoing
Maharashtra,Bhiwandi,Mumbai,Murder,12/4/2021 10:37,19.076,72.8777,25,Male,0,45,Male,Colleague,No,Unsolved
Maharashtra,Kalyan,Mumbai,Assault,3/19/2024 18:49,19.076,72.8777,34,Male,5,78,Male,Friend,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Fraud,3/29/2024 5:04,19.076,72.8777,56,Male,4,34,Female,Neighbor,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,4/27/2020 15:57,13.0827,80.2707,42,Male,3,26,Female,Stranger,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Theft,5/6/2024 0:12,11.0168,76.9558,26,Male,3,80,Male,Family,No,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,8/8/2021 6:04,13.0827,80.2707,53,Male,4,64,Female,Neighbor,Yes,Unsolved
Uttar Pradesh,Mohanlalganj,Lucknow,Fraud,11/23/2022 8:41,26.8467,80.9462,44,Female,0,9,Male,Neighbor,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,7/16/2021 12:11,11.0168,76.9558,28,Female,2,33,Male,Neighbor,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2/21/2021 14:14,11.0168,76.9558,40,Male,0,11,Female,Friend,No,Ongoing
Uttar Pradesh,Barabanki,Lucknow,Assault,5/10/2020 15:03,26.8467,80.9462,48,Male,3,47,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Murder,5/12/2021 0:15,27.1767,78.0081,37,Male,2,31,Female,Stranger,Yes,Unsolved
Maharashtra,Vasai,Mumbai,Murder,8/18/2020 7:44,19.076,72.8777,41,Male,4,72,Female,Neighbor,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Theft,12/11/2022 4:05,25.3176,82.9739,49,Male,1,43,Female,Colleague,Yes,Solved
Tamil Nadu,Chennai,Chennai,Burglary,4/27/2021 2:10,13.0827,80.2707,56,Male,2,13,Male,Colleague,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,8/19/2022 18:03,26.4499,80.3319,20,Male,2,55,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Theft,8/23/2024 6:22,21.1458,79.0882,27,Male,3,15,Female,Family,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,3/27/2020 16:42,11.0168,76.9558,45,Female,4,5,Female,Neighbor,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Murder,4/10/2021 3:07,11.0168,76.9558,33,Female,5,22,Female,Stranger,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Assault,3/25/2021 0:02,25.3176,82.9739,19,Female,3,36,Male,Family,No,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,10/24/2020 17:19,21.1458,79.0882,42,Female,1,12,Male,Family,Yes,Solved
Maharashtra,Thane,Thane,Theft,6/16/2023 15:44,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing
Maharashtra,Dombivli,Mumbai,Theft,12/14/2022 14:16,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Burglary,10/1/2023 22:35,18.5204,73.8567,52,Male,4,37,Male,Colleague,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Assault,6/30/2020 18:40,11.0168,76.9558,29,Male,3,19,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Assault,3/25/2021 0:02,25.3176,82.9739,19,Female,3,36,Male,Family,No,Solved
Maharashtra,Thane,Thane,Theft,6/16/2023 15:44,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing
Maharashtra,Dombivli,Mumbai,Fraud,8/2/2022 0:48,19.076,72.8777,27,Male,1,13,Female,Friend,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,9/15/2022 10:38,26.4499,80.3319,35,Female,1,64,Female,Family,No,Ongoing
Maharashtra,Vasai,Mumbai,Fraud,4/5/2022 23:40,19.076,72.8777,43,Male,5,62,Female,Neighbor,Yes,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,4/14/2023 19:34,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,5/9/2023 19:20,13.0827,80.2707,34,Male,3,42,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,4/23/2020 0:45,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Kidnapping,3/26/2021 19:48,19.076,72.8777,39,Male,5,54,Male,Family,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/31/2024 18:12,25.3176,82.9739,18,Male,2,61,Male,Colleague,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,6/11/2021 3:41,11.0168,76.9558,29,Female,5,20,Male,Stranger,No,Ongoing
Maharashtra,Nagpur,Nagpur,Murder,8/27/2020 16:48,21.1458,79.0882,44,Male,5,21,Female,Colleague,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Murder,1/16/2021 5:56,27.1767,78.0081,57,Female,1,32,Female,Neighbor,Yes,Solved
Tamil Nadu,Chennai,Chennai,Fraud,7/6/2023 11:29,13.0827,80.2707,42,Female,4,6,Female,Neighbor,No,Solved
Maharashtra,Nagpur,Nagpur,Burglary,10/15/2024 6:56,21.1458,79.0882,46,Female,4,29,Male,Friend,No,Unsolved
Maharashtra,Pune,Pune,Kidnapping,12/17/2021 18:12,18.5204,73.8567,39,Female,3,65,Male,Colleague,Yes,Unsolved
Maharashtra,Dombivli,Mumbai,Fraud,12/18/2022 18:13,19.076,72.8777,27,Female,2,26,Female,Colleague,No,Unsolved
Maharashtra,Thane,Mumbai,Theft,11/12/2021 2:40,19.076,72.8777,41,Female,5,42,Female,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,4/10/2021 3:07,11.0168,76.9558,33,Female,5,22,Female,Stranger,No,Solved
Maharashtra,Pune,Pune,Fraud,6/25/2024 6:05,18.5204,73.8567,50,Female,5,17,Female,Friend,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,12/20/2021 2:12,26.4499,80.3319,53,Male,3,10,Male,Friend,No,Solved
Maharashtra,Pune,Pune,Kidnapping,7/3/2020 22:59,18.5204,73.8567,58,Female,5,27,Female,Colleague,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2/21/2021 14:14,11.0168,76.9558,40,Male,0,11,Female,Friend,No,Ongoing
Maharashtra,Thane,Thane,Theft,6/16/2023 15:44,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing
Maharashtra,Thane,Thane,Burglary,2/5/2023 8:31,19.2183,72.9781,18,Female,1,13,Female,Neighbor,Yes,Solved
Uttar Pradesh,Agra,Agra,Burglary,4/22/2023 5:37,27.1767,78.0081,54,Male,1,24,Male,Stranger,Yes,Ongoing
Maharashtra,Pune,Pune,Theft,11/10/2020 2:53,18.5204,73.8567,50,Female,0,62,Female,Stranger,No,Solved
Uttar Pradesh,Agra,Agra,Murder,6/23/2020 8:30,27.1767,78.0081,21,Male,2,42,Male,Friend,Yes,Ongoing
Maharashtra,Dombivli,Mumbai,Burglary,3/31/2023 17:35,19.076,72.8777,48,Female,1,54,Female,Stranger,No,Solved
Maharashtra,Pune,Pune,Murder,11/11/2024 21:05,18.5204,73.8567,33,Male,3,76,Male,Family,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,4/24/2021 10:40,11.0168,76.9558,57,Female,3,64,Female,Family,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Murder,1/21/2021 10:03,27.1767,78.0081,27,Female,1,74,Male,Family,No,Unsolved
Uttar Pradesh,Barabanki,Lucknow,Theft,8/7/2021 2:12,26.8467,80.9462,46,Female,0,19,Female,Stranger,No,Solved
Maharashtra,Pune,Pune,Kidnapping,7/23/2020 21:44,18.5204,73.8567,25,Female,1,20,Male,Neighbor,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,4/29/2020 4:02,26.4499,80.3319,35,Male,3,28,Male,Stranger,No,Unsolved
Maharashtra,Thane,Thane,Assault,6/26/2022 14:33,19.2183,72.9781,34,Female,3,78,Male,Neighbor,Yes,Solved
Maharashtra,Pune,Pune,Assault,7/9/2020 6:19,18.5204,73.8567,56,Male,1,44,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,7/13/2023 19:24,13.0827,80.2707,49,Male,2,68,Male,Family,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Assault,8/28/2020 13:48,11.0168,76.9558,60,Female,4,40,Female,Neighbor,No,Ongoing
Maharashtra,Kalyan,Mumbai,Assault,3/19/2024 18:49,19.076,72.8777,34,Male,5,78,Male,Friend,No,Unsolved
Maharashtra,Pune,Pune,Theft,4/16/2021 19:06,18.5204,73.8567,42,Female,1,11,Male,Neighbor,No,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Assault,2/7/2022 23:04,26.8467,80.9462,47,Male,5,50,Male,Friend,Yes,Unsolved
Uttar Pradesh,Barabanki,Lucknow,Kidnapping,11/9/2023 19:08,26.8467,80.9462,60,Female,4,36,Female,Neighbor,Yes,Solved
Tamil Nadu,Chennai,Chennai,Fraud,4/25/2021 4:21,13.0827,80.2707,32,Male,4,39,Female,Family,No,Ongoing
Maharashtra,Pune,Pune,Assault,7/22/2024 17:24,18.5204,73.8567,56,Female,5,37,Female,Stranger,No,Unsolved
Tamil Nadu,Chennai,Chennai,Murder,1/27/2023 6:28,13.0827,80.2707,20,Male,2,5,Female,Friend,No,Ongoing
Maharashtra,Vasai,Mumbai,Burglary,8/30/2020 20:31,19.076,72.8777,29,Female,4,47,Male,Colleague,No,Ongoing
Tamil Nadu,Chennai,Chennai,Kidnapping,9/25/2023 2:39,13.0827,80.2707,53,Female,1,12,Male,Family,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Fraud,12/7/2022 9:53,26.4499,80.3319,28,Male,4,22,Female,Friend,Yes,Solved
Tamil Nadu,Chennai,Chennai,Murder,6/26/2020 14:11,13.0827,80.2707,56,Male,1,19,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Theft,4/13/2023 10:02,26.8467,80.9462,57,Female,1,56,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kakori,Lucknow,Fraud,4/12/2024 15:38,26.8467,80.9462,48,Male,5,17,Male,Colleague,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Fraud,10/10/2024 22:29,25.3176,82.9739,41,Female,2,78,Male,Friend,No,Solved
Tamil Nadu,Chennai,Chennai,Burglary,4/27/2021 2:10,13.0827,80.2707,56,Male,2,13,Male,Colleague,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,4/5/2023 23:19,26.4499,80.3319,30,Male,2,65,Male,Stranger,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Theft,10/25/2020 13:32,11.0168,76.9558,58,Female,1,79,Female,Friend,No,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,7/19/2024 15:16,21.1458,79.0882,26,Female,5,62,Female,Friend,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Assault,1/20/2021 1:40,25.3176,82.9739,49,Male,0,40,Female,Colleague,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Assault,10/30/2023 16:47,11.0168,76.9558,23,Male,3,61,Male,Neighbor,No,Solved
Maharashtra,Bhiwandi,Mumbai,Murder,12/4/2021 10:37,19.076,72.8777,25,Male,0,45,Male,Colleague,No,Unsolved
Maharashtra,Thane,Thane,Burglary,2/5/2023 8:31,19.2183,72.9781,18,Female,1,13,Female,Neighbor,Yes,Solved
Maharashtra,Kalyan,Mumbai,Kidnapping,2/26/2024 13:29,19.076,72.8777,25,Female,3,14,Male,Family,Yes,Ongoing
Maharashtra,Thane,Mumbai,Kidnapping,1/1/2021 5:56,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved
Maharashtra,Pune,Pune,Fraud,5/21/2021 1:09,18.5204,73.8567,52,Male,3,23,Male,Family,Yes,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,1/7/2025 10:26,27.1767,78.0081,26,Male,3,62,Female,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,1/17/2024 20:03,21.1458,79.0882,35,Male,1,67,Female,Family,Yes,Ongoing
Uttar Pradesh,Mohanlalganj,Lucknow,Murder,9/5/2022 5:55,26.8467,80.9462,41,Male,3,13,Female,Stranger,No,Solved
