State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status
Tamil Nadu,Chennai,Chennai,Burglary,2024-08-28 15:35:30,13.0827,80.2707,54,Female,0,65,Female,Friend,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Murder,2023-01-06 18:19:30,25.3176,82.9739,30,Male,0,24,Male,Colleague,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,2021-12-20 02:12:30,26.4499,80.3319,53,Male,3,10,Male,Friend,No,Solved
Uttar Pradesh,Barabanki,Lucknow,Fraud,2024-01-04 03:21:30,26.8467,80.9462,35,Female,3,76,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2023-11-29 09:48:30,21.1458,79.0882,32,Male,3,76,Male,Neighbor,No,Ongoing
Uttar Pradesh,Agra,Agra,Burglary,2023-04-22 05:37:30,27.1767,78.0081,54,Male,1,24,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Theft,2022-02-01 13:33:30,25.3176,82.9739,59,Female,0,54,Female,Colleague,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2020-03-19 11:51:30,11.0168,76.9558,30,Female,5,75,Male,Family,Yes,Unsolved
Maharashtra,Kalyan,Mumbai,Kidnapping,2021-01-18 00:34:30,19.076,72.8777,58,Female,4,39,Male,Friend,Yes,Ongoing
Maharashtra,Thane,Thane,Theft,2022-11-08 08:15:30,19.2183,72.9781,19,Female,3,32,Male,Stranger,No,Unsolved
Maharashtra,Kalyan,Mumbai,Assault,2021-12-29 08:18:30,19.076,72.8777,31,Female,0,7,Male,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2023-09-17 10:20:30,21.1458,79.0882,26,Male,5,13,Male,Neighbor,No,Solved
Maharashtra,Thane,Thane,Theft,2022-11-08 08:15:30,19.2183,72.9781,19,Female,3,32,Male,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Murder,2021-01-16 05:56:30,27.1767,78.0081,57,Female,1,32,Female,Neighbor,Yes,Solved
Maharashtra,Dombivli,Mumbai,Theft,2022-12-14 14:16:30,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,2024-03-07 06:21:30,26.4499,80.3319,58,Male,5,55,Female,Stranger,Yes,Unsolved
Maharashtra,Pune,Pune,Burglary,2022-12-08 11:34:30,18.5204,73.8567,56,Female,1,60,Male,Stranger,No,Solved
Uttar Pradesh,Agra,Agra,Fraud,2022-11-08 00:25:30,27.1767,78.0081,38,Female,0,6,Female,Friend,Yes,Solved
Maharashtra,Pune,Pune,Kidnapping,2021-02-23 21:50:30,18.5204,73.8567,32,Male,5,47,Female,Stranger,Yes,Ongoing
Maharashtra,Bhiwandi,Mumbai,Murder,2021-12-04 10:37:30,19.076,72.8777,25,Male,0,45,Male,Colleague,No,Unsolved
Uttar Pradesh,Chinhat,Lucknow,Fraud,2023-06-30 07:31:30,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Uttar Pradesh,Agra,Agra,Fraud,2020-10-16 00:37:30,27.1767,78.0081,56,Female,0,32,Male,Neighbor,No,Unsolved
Uttar Pradesh,Kakori,Lucknow,Fraud,2024-04-12 15:38:30,26.8467,80.9462,48,Male,5,17,Male,Colleague,No,Solved
Tamil Nadu,Chennai,Chennai,Assault,2021-07-13 00:36:30,13.0827,80.2707,21,Female,2,57,Female,Family,Yes,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Burglary,2024-06-19 19:04:30,19.076,72.8777,54,Male,2,14,Male,Friend,Yes,Solved
Maharashtra,Thane,Thane,Burglary,2024-07-29 04:51:30,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved
Maharashtra,Bhiwandi,Mumbai,Fraud,2024-03-29 05:04:30,19.076,72.8777,56,Male,4,34,Female,Neighbor,No,Unsolved
Maharashtra,Kalyan,Mumbai,Murder,2022-07-23 23:41:30,19.076,72.8777,36,Male,2,8,Male,Stranger,Yes,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,2021-01-31 18:16:30,27.1767,78.0081,49,Male,4,55,Female,Family,No,Unsolved
Uttar Pradesh,Kakori,Lucknow,Fraud,2024-04-12 15:38:30,26.8467,80.9462,48,Male,5,17,Male,Colleague,No,Solved
Maharashtra,Pune,Pune,Burglary,2022-05-08 10:56:30,18.5204,73.8567,50,Male,2,23,Female,Colleague,No,Ongoing
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Burglary,2023-12-18 02:28:30,26.8467,80.9462,60,Male,5,75,Male,Neighbor,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Assault,2021-07-04 22:44:30,11.0168,76.9558,42,Male,1,63,Female,Family,No,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,2024-08-23 06:22:30,21.1458,79.0882,27,Male,3,15,Female,Family,Yes,Solved
Uttar Pradesh,Agra,Agra,Burglary,2023-04-22 05:37:30,27.1767,78.0081,54,Male,1,24,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Murder,2023-01-27 06:28:30,13.0827,80.2707,20,Male,2,5,Female,Friend,No,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2023-12-17 16:14:30,21.1458,79.0882,37,Male,4,20,Female,Colleague,No,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,2020-03-11 11:36:30,13.0827,80.2707,32,Male,2,17,Male,Family,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2023-04-05 23:19:30,26.4499,80.3319,30,Male,2,65,Male,Stranger,No,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,2021-07-13 00:36:30,13.0827,80.2707,21,Female,2,57,Female,Family,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,2023-04-17 10:20:30,13.0827,80.2707,58,Female,4,31,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Fraud,2022-06-25 20:34:30,26.4499,80.3319,41,Female,5,51,Female,Neighbor,No,Unsolved
Maharashtra,Pune,Pune,Assault,2024-01-09 02:22:30,18.5204,73.8567,57,Male,5,66,Male,Stranger,Yes,Ongoing
Maharashtra,Kalyan,Mumbai,Kidnapping,2024-02-26 13:29:30,19.076,72.8777,25,Female,3,14,Male,Family,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,2024-07-28 07:07:30,13.0827,80.2707,60,Female,0,11,Male,Stranger,No,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Theft,2021-02-17 12:44:30,26.8467,80.9462,41,Female,2,56,Male,Colleague,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,2022-04-07 14:31:30,13.0827,80.2707,19,Male,4,77,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Burglary,2020-02-28 03:04:30,18.5204,73.8567,56,Female,2,60,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Burglary,2022-06-30 13:26:30,25.3176,82.9739,24,Male,0,17,Male,Family,No,Ongoing
Uttar Pradesh,Agra,Agra,Murder,2021-01-21 10:03:30,27.1767,78.0081,27,Female,1,74,Male,Family,No,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2021-05-10 23:08:30,21.1458,79.0882,24,Female,0,44,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2023-04-05 23:19:30,26.4499,80.3319,30,Male,2,65,Male,Stranger,No,Ongoing
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,2023-04-14 19:34:30,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Maharashtra,Navi Mumbai,Mumbai,Kidnapping,2022-08-27 09:43:30,19.076,72.8777,37,Male,1,6,Male,Colleague,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Murder,2024-12-08 23:15:30,25.3176,82.9739,38,Female,4,68,Female,Friend,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Theft,2022-07-08 22:55:30,19.076,72.8777,18,Female,3,30,Male,Colleague,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2022-07-17 02:03:30,26.4499,80.3319,29,Male,2,52,Female,Stranger,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2021-12-29 09:02:30,21.1458,79.0882,25,Male,1,53,Male,Family,No,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Theft,2023-04-13 10:02:30,26.8467,80.9462,57,Female,1,56,Female,Friend,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2021-06-11 03:41:30,11.0168,76.9558,29,Female,5,20,Male,Stranger,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Burglary,2021-04-20 02:54:30,25.3176,82.9739,18,Male,3,32,Female,Stranger,Yes,Ongoing
Maharashtra,Thane,Mumbai,Kidnapping,2021-01-01 05:56:30,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved
Maharashtra,Pune,Pune,Burglary,2022-12-08 11:34:30,18.5204,73.8567,56,Female,1,60,Male,Stranger,No,Solved
Uttar Pradesh,Agra,Agra,Theft,2025-01-08 18:39:30,27.1767,78.0081,30,Female,1,11,Male,Neighbor,No,Solved
Uttar Pradesh,Malihabad,Lucknow,Theft,2022-05-18 16:29:30,26.8467,80.9462,29,Female,2,51,Male,Colleague,No,Solved
Tamil Nadu,Chennai,Chennai,Murder,2020-06-26 14:11:30,13.0827,80.2707,56,Male,1,19,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Murder,2024-12-08 23:15:30,25.3176,82.9739,38,Female,4,68,Female,Friend,No,Unsolved
Maharashtra,Pune,Pune,Burglary,2022-05-08 10:56:30,18.5204,73.8567,50,Male,2,23,Female,Colleague,No,Ongoing
Maharashtra,Dombivli,Mumbai,Fraud,2022-08-02 00:48:30,19.076,72.8777,27,Male,1,13,Female,Friend,No,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,2023-12-17 16:14:30,21.1458,79.0882,37,Male,4,20,Female,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Burglary,2024-09-04 20:49:30,21.1458,79.0882,29,Female,3,30,Female,Neighbor,No,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Kidnapping,2021-06-20 22:31:30,26.8467,80.9462,47,Male,2,51,Female,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Fraud,2022-11-08 00:25:30,27.1767,78.0081,38,Female,0,6,Female,Friend,Yes,Solved
Tamil Nadu,Chennai,Chennai,Theft,2022-01-09 12:45:30,13.0827,80.2707,19,Female,1,70,Female,Neighbor,Yes,Ongoing
Uttar Pradesh,Barabanki,Lucknow,Fraud,2024-01-04 03:21:30,26.8467,80.9462,35,Female,3,76,Female,Colleague,Yes,Ongoing
Maharashtra,Thane,Thane,Murder,2021-11-28 09:43:30,19.2183,72.9781,45,Female,4,72,Female,Family,No,Unsolved
Maharashtra,Thane,Thane,Burglary,2023-02-05 08:31:30,19.2183,72.9781,18,Female,1,13,Female,Neighbor,Yes,Solved
Maharashtra,Thane,Thane,Murder,2021-07-07 03:27:30,19.2183,72.9781,37,Female,1,17,Male,Colleague,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2022-04-23 02:36:30,26.4499,80.3319,36,Male,4,66,Male,Family,No,Ongoing
Uttar Pradesh,Agra,Agra,Burglary,2021-06-03 03:12:30,27.1767,78.0081,22,Male,5,39,Female,Friend,No,Solved
Maharashtra,Thane,Thane,Assault,2020-11-08 02:53:30,19.2183,72.9781,56,Female,0,17,Male,Stranger,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Fraud,2022-12-25 05:37:30,25.3176,82.9739,35,Male,4,50,Male,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,2022-12-17 08:35:30,21.1458,79.0882,24,Female,1,43,Male,Family,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2020-04-23 00:45:30,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Fraud,2024-04-23 21:04:30,27.1767,78.0081,57,Male,1,67,Female,Colleague,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Theft,2022-02-01 13:33:30,25.3176,82.9739,59,Female,0,54,Female,Colleague,Yes,Solved
Maharashtra,Nagpur,Nagpur,Theft,2022-05-25 15:49:30,21.1458,79.0882,23,Male,0,40,Male,Stranger,No,Solved
Tamil Nadu,Chennai,Chennai,Kidnapping,2023-09-25 02:39:30,13.0827,80.2707,53,Female,1,12,Male,Family,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2023-04-05 23:19:30,26.4499,80.3319,30,Male,2,65,Male,Stranger,No,Ongoing
Maharashtra,Bhiwandi,Mumbai,Theft,2024-04-19 09:15:30,19.076,72.8777,51,Female,2,26,Male,Colleague,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2024-10-14 00:28:30,11.0168,76.9558,39,Male,0,46,Male,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Theft,2025-01-08 18:39:30,27.1767,78.0081,30,Female,1,11,Male,Neighbor,No,Solved
Uttar Pradesh,Agra,Agra,Assault,2021-10-26 04:10:30,27.1767,78.0081,24,Male,3,25,Female,Neighbor,No,Unsolved
Maharashtra,Pune,Pune,Assault,2020-11-24 06:42:30,18.5204,73.8567,56,Male,2,36,Female,Colleague,Yes,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Theft,2023-04-13 10:02:30,26.8467,80.9462,57,Female,1,56,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2023-04-05 23:19:30,26.4499,80.3319,30,Male,2,65,Male,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2023-10-24 20:05:30,26.4499,80.3319,23,Male,1,60,Male,Stranger,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2022-02-06 06:35:30,25.3176,82.9739,41,Female,4,73,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2024-12-31 18:12:30,25.3176,82.9739,18,Male,2,61,Male,Colleague,No,Solved
Uttar Pradesh,Chinhat,Lucknow,Theft,2022-03-06 13:15:30,26.8467,80.9462,31,Male,1,50,Female,Friend,No,Solved
Uttar Pradesh,Malihabad,Lucknow,Theft,2024-12-07 09:33:30,26.8467,80.9462,27,Male,5,33,Male,Family,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Fraud,2021-03-12 03:28:30,19.076,72.8777,53,Female,1,55,Female,Neighbor,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Murder,2021-01-17 11:36:30,25.3176,82.9739,49,Male,4,66,Female,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,2020-07-10 17:05:30,21.1458,79.0882,55,Female,5,80,Male,Friend,Yes,Ongoing
Uttar Pradesh,Malihabad,Lucknow,Theft,2024-12-07 09:33:30,26.8467,80.9462,27,Male,5,33,Male,Family,No,Unsolved
Maharashtra,Vasai,Mumbai,Murder,2021-03-08 06:21:30,19.076,72.8777,25,Male,0,49,Female,Neighbor,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Assault,2021-01-20 01:40:30,25.3176,82.9739,49,Male,0,40,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Theft,2022-12-11 04:05:30,25.3176,82.9739,49,Male,1,43,Female,Colleague,Yes,Solved
Uttar Pradesh,Agra,Agra,Assault,2021-10-26 04:10:30,27.1767,78.0081,24,Male,3,25,Female,Neighbor,No,Unsolved
Maharashtra,Pune,Pune,Burglary,2024-08-24 04:18:30,18.5204,73.8567,32,Female,0,37,Female,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,2025-01-07 10:26:30,27.1767,78.0081,26,Male,3,62,Female,Colleague,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2020-03-19 11:51:30,11.0168,76.9558,30,Female,5,75,Male,Family,Yes,Unsolved
Uttar Pradesh,Mohanlalganj,Lucknow,Murder,2022-09-05 05:55:30,26.8467,80.9462,41,Male,3,13,Female,Stranger,No,Solved
Uttar Pradesh,Mohanlalganj,Lucknow,Burglary,2025-01-30 15:35:30,26.8467,80.9462,48,Male,2,42,Female,Colleague,Yes,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,2020-04-23 00:45:30,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Maharashtra,Vasai,Mumbai,Burglary,2023-01-25 08:54:30,19.076,72.8777,52,Male,0,79,Male,Friend,No,Ongoing
Uttar Pradesh,Agra,Agra,Assault,2021-10-26 04:10:30,27.1767,78.0081,24,Male,3,25,Female,Neighbor,No,Unsolved
Uttar Pradesh,Agra,Agra,Assault,2021-10-26 04:10:30,27.1767,78.0081,24,Male,3,25,Female,Neighbor,No,Unsolved
Uttar Pradesh,Kakori,Lucknow,Theft,2020-02-18 03:01:30,26.8467,80.9462,39,Male,0,26,Female,Friend,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Assault,2020-06-03 11:45:30,25.3176,82.9739,28,Female,2,24,Male,Neighbor,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2022-07-17 02:03:30,26.4499,80.3319,29,Male,2,52,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Kidnapping,2021-06-20 22:31:30,26.8467,80.9462,47,Male,2,51,Female,Friend,Yes,Ongoing
Maharashtra,Pune,Pune,Assault,2020-07-09 06:19:30,18.5204,73.8567,56,Male,1,44,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Burglary,2023-05-04 07:26:30,13.0827,80.2707,30,Female,4,60,Female,Family,No,Ongoing
Maharashtra,Thane,Mumbai,Theft,2021-11-12 02:40:30,19.076,72.8777,41,Female,5,42,Female,Friend,No,Solved
Maharashtra,Kalyan,Mumbai,Kidnapping,2024-02-26 13:29:30,19.076,72.8777,25,Female,3,14,Male,Family,Yes,Ongoing
Maharashtra,Kalyan,Mumbai,Kidnapping,2024-02-26 13:29:30,19.076,72.8777,25,Female,3,14,Male,Family,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2020-06-03 05:15:30,11.0168,76.9558,29,Male,5,7,Female,Family,No,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Assault,2021-07-18 10:08:30,26.8467,80.9462,26,Female,1,19,Male,Neighbor,Yes,Solved
Maharashtra,Thane,Thane,Murder,2021-11-28 09:43:30,19.2183,72.9781,45,Female,4,72,Female,Family,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,2023-11-13 21:26:30,11.0168,76.9558,35,Female,2,17,Female,Family,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Burglary,2023-08-01 03:44:30,27.1767,78.0081,41,Male,1,54,Male,Colleague,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2024-10-14 00:28:30,11.0168,76.9558,39,Male,0,46,Male,Stranger,No,Unsolved
Maharashtra,Thane,Thane,Fraud,2022-05-04 00:14:30,19.2183,72.9781,56,Female,1,45,Male,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Theft,2022-11-03 07:16:30,27.1767,78.0081,26,Female,0,71,Male,Family,Yes,Solved
Maharashtra,Pune,Pune,Theft,2021-04-16 19:06:30,18.5204,73.8567,42,Female,1,11,Male,Neighbor,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,2021-04-24 10:40:30,11.0168,76.9558,57,Female,3,64,Female,Family,Yes,Ongoing
Maharashtra,Thane,Thane,Fraud,2023-11-22 09:49:30,19.2183,72.9781,21,Female,4,30,Female,Family,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Burglary,2023-07-11 07:09:30,21.1458,79.0882,50,Male,3,22,Female,Neighbor,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,2023-11-13 21:26:30,11.0168,76.9558,35,Female,2,17,Female,Family,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2021-11-20 15:22:30,21.1458,79.0882,39,Male,5,33,Male,Colleague,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,2020-08-27 16:48:30,21.1458,79.0882,44,Male,5,21,Female,Colleague,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Assault,2021-05-31 10:10:30,25.3176,82.9739,48,Male,3,6,Male,Colleague,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2020-10-06 17:31:30,26.4499,80.3319,18,Male,4,68,Female,Neighbor,Yes,Solved
Tamil Nadu,Chennai,Chennai,Theft,2022-01-09 12:45:30,13.0827,80.2707,19,Female,1,70,Female,Neighbor,Yes,Ongoing
Maharashtra,Bhiwandi,Mumbai,Murder,2021-12-04 10:37:30,19.076,72.8777,25,Male,0,45,Male,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,2023-11-29 09:48:30,21.1458,79.0882,32,Male,3,76,Male,Neighbor,No,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Assault,2022-02-07 23:04:30,26.8467,80.9462,47,Male,5,50,Male,Friend,Yes,Unsolved
Maharashtra,Thane,Mumbai,Kidnapping,2020-03-09 08:08:30,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved
Maharashtra,Pune,Pune,Fraud,2020-09-25 14:08:30,18.5204,73.8567,29,Male,5,54,Female,Family,No,Ongoing
Maharashtra,Thane,Thane,Murder,2023-06-15 19:01:30,19.2183,72.9781,32,Male,1,25,Female,Friend,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2020-06-05 02:33:30,25.3176,82.9739,22,Male,0,60,Female,Neighbor,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,2021-07-04 22:44:30,11.0168,76.9558,42,Male,1,63,Female,Family,No,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,2025-01-07 10:26:30,27.1767,78.0081,26,Male,3,62,Female,Colleague,No,Unsolved
Maharashtra,Pune,Pune,Burglary,2023-03-19 23:23:30,18.5204,73.8567,45,Female,0,30,Female,Family,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Burglary,2021-08-05 05:41:30,13.0827,80.2707,37,Female,4,6,Male,Stranger,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Theft,2022-11-03 07:16:30,27.1767,78.0081,26,Female,0,71,Male,Family,Yes,Solved
Maharashtra,Vasai,Mumbai,Murder,2020-08-18 07:44:30,19.076,72.8777,41,Male,4,72,Female,Neighbor,No,Unsolved
Uttar Pradesh,Mohanlalganj,Lucknow,Murder,2020-10-05 21:26:30,26.8467,80.9462,32,Female,3,66,Male,Neighbor,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2022-03-31 09:39:30,11.0168,76.9558,48,Male,5,34,Female,Friend,Yes,Solved
Maharashtra,Dombivli,Mumbai,Burglary,2023-03-31 17:35:30,19.076,72.8777,48,Female,1,54,Female,Stranger,No,Solved
Maharashtra,Pune,Pune,Theft,2021-04-16 19:06:30,18.5204,73.8567,42,Female,1,11,Male,Neighbor,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,2024-11-02 11:20:30,26.4499,80.3319,31,Female,0,57,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Assault,2021-10-03 12:16:30,27.1767,78.0081,28,Male,5,47,Male,Neighbor,No,Unsolved
Maharashtra,Pune,Pune,Fraud,2022-11-05 11:29:30,18.5204,73.8567,53,Female,4,14,Male,Family,No,Ongoing
Uttar Pradesh,Mohanlalganj,Lucknow,Murder,2020-10-05 21:26:30,26.8467,80.9462,32,Female,3,66,Male,Neighbor,No,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,2025-01-07 10:26:30,27.1767,78.0081,26,Male,3,62,Female,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,2024-08-23 06:22:30,21.1458,79.0882,27,Male,3,15,Female,Family,Yes,Solved
Tamil Nadu,Chennai,Chennai,Theft,2024-10-04 13:10:30,13.0827,80.2707,46,Female,4,53,Female,Friend,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Burglary,2021-04-27 02:10:30,13.0827,80.2707,56,Male,2,13,Male,Colleague,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,2021-01-17 11:36:30,25.3176,82.9739,49,Male,4,66,Female,Neighbor,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,2021-11-27 15:07:30,13.0827,80.2707,56,Female,4,18,Female,Stranger,Yes,Unsolved
Maharashtra,Pune,Pune,Theft,2024-05-09 11:31:30,18.5204,73.8567,39,Male,4,28,Male,Neighbor,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,2021-07-25 22:38:30,13.0827,80.2707,55,Male,2,16,Female,Neighbor,Yes,Solved
Uttar Pradesh,Chinhat,Lucknow,Fraud,2023-06-30 07:31:30,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,2021-12-11 21:14:30,13.0827,80.2707,37,Female,1,14,Male,Colleague,Yes,Unsolved
Maharashtra,Pune,Pune,Burglary,2024-02-19 10:12:30,18.5204,73.8567,20,Female,5,8,Female,Colleague,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2022-03-31 09:39:30,11.0168,76.9558,48,Male,5,34,Female,Friend,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2020-06-05 02:33:30,25.3176,82.9739,22,Male,0,60,Female,Neighbor,No,Solved
Maharashtra,Mira Bhayandar,Mumbai,Burglary,2024-06-19 19:04:30,19.076,72.8777,54,Male,2,14,Male,Friend,Yes,Solved
Maharashtra,Nagpur,Nagpur,Fraud,2020-07-25 00:24:30,21.1458,79.0882,28,Male,4,47,Female,Neighbor,No,Solved
Maharashtra,Thane,Thane,Burglary,2023-02-05 08:31:30,19.2183,72.9781,18,Female,1,13,Female,Neighbor,Yes,Solved
Uttar Pradesh,Chinhat,Lucknow,Kidnapping,2021-10-18 11:50:30,26.8467,80.9462,59,Female,3,64,Female,Colleague,No,Solved
Uttar Pradesh,Agra,Agra,Theft,2024-01-03 14:28:30,27.1767,78.0081,35,Male,0,19,Male,Family,No,Ongoing
Uttar Pradesh,Agra,Agra,Murder,2021-02-18 09:03:30,27.1767,78.0081,41,Female,0,43,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Burglary,2024-02-19 10:12:30,18.5204,73.8567,20,Female,5,8,Female,Colleague,No,Ongoing
Uttar Pradesh,Barabanki,Lucknow,Assault,2020-05-10 15:03:30,26.8467,80.9462,48,Male,3,47,Male,Colleague,Yes,Ongoing
Maharashtra,Kalyan,Mumbai,Assault,2024-03-19 18:49:30,19.076,72.8777,34,Male,5,78,Male,Friend,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Theft,2020-02-25 14:30:30,11.0168,76.9558,38,Male,3,73,Male,Colleague,Yes,Solved
Maharashtra,Nagpur,Nagpur,Fraud,2024-03-15 20:44:30,21.1458,79.0882,40,Female,2,10,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Chinhat,Lucknow,Theft,2022-03-06 13:15:30,26.8467,80.9462,31,Male,1,50,Female,Friend,No,Solved
