State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status,Area
Maharashtra,Thane,Thane,Robbery,4/21/2019 7:03,19.202686,72.991037,22,Female,1,80,Male,Family,Yes,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Cheating,11/26/2023 2:52,19.254363,72.989516,40,Male,2,20,Female,Colleague,Yes,Pending,Kolshet
Maharashtra,Thane,Thane,Domestic Violence,4/8/2023 4:57,19.178443,73.027685,18,Male,0,72,Male,Friend,No,Pending,Wagle Estate
Maharashtra,Thane,Thane,Fraud,11/22/2023 9:49,19.2183,72.9781,21,Female,4,30,Female,Family,Yes,Unsolved,Kasarvadavali
Maharashtra,Thane,Thane,Cybercrime,1/17/2021 22:31,19.294532,73.193068,25,Male,4,23,Male,Stranger,No,Solved,Naupada
Maharashtra,Thane,Thane,Kidnapping,7/11/2023 20:06,19.210001,72.942679,63,Male,0,47,Female,Stranger,Yes,Solved,Ghodbunder Road
Maharashtra,Thane,Thane,Theft,11/11/2025 7:07,19.167724,72.963692,49,Male,4,71,Male,Neighbor,Yes,Pending,Kopri
Maharashtra,Thane,Thane,Robbery,2/10/2020 23:22,19.193505,73.139635,47,Male,5,57,Female,Neighbor,No,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Cheating,4/15/2019 17:55,19.29433,73.164628,39,Male,5,31,Female,Friend,No,Solved,Naupada
Maharashtra,Thane,Thane,Murder,3/12/2025 4:22,19.274895,72.933282,25,Female,4,28,Female,Friend,Yes,Solved,Manpada
Maharashtra,Thane,Thane,Murder,11/28/2021 9:43,19.2183,72.9781,45,Female,4,72,Female,Family,No,Unsolved,Panchpakhadi
Maharashtra,Thane,Thane,Domestic Violence,2/21/2019 18:14,19.152187,73.194646,61,Male,0,23,Male,Friend,No,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Theft,4/19/2025 13:55,19.292459,73.069438,67,Female,1,45,Female,Stranger,No,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Fraud,9/6/2025 2:44,19.17173,73.090026,26,Male,2,48,Male,Family,No,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Domestic Violence,2/25/2021 10:17,19.206518,72.918323,35,Male,1,22,Female,Neighbor,Yes,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Robbery,5/27/2020 12:04,19.28931,73.01663,58,Male,2,24,Male,Family,No,Pending,Naupada
Maharashtra,Thane,Thane,Theft,6/22/2025 16:49,19.297797,73.097208,35,Female,3,43,Female,Neighbor,Yes,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Fraud,8/22/2022 16:22,19.250482,73.098455,22,Male,0,37,Female,Family,No,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Theft,8/7/2024 10:16,19.256601,73.131091,52,Female,5,55,Female,Colleague,Yes,Pending,Charai
Maharashtra,Thane,Thane,Assault,12/28/2021 22:25,19.24467,73.097082,65,Male,3,35,Male,Colleague,No,Pending,Charai
Maharashtra,Thane,Thane,Domestic Violence,10/19/2021 9:39,19.25366,73.000199,16,Female,1,13,Female,Stranger,Yes,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Burglary,7/29/2024 4:51,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved,Wagle Estate
Maharashtra,Thane,Thane,Murder,12/3/2021 8:00,19.234823,73.102123,58,Male,1,73,Male,Colleague,No,Solved,Kolshet
Maharashtra,Thane,Thane,Murder,3/30/2018 20:58,19.191515,73.174723,59,Female,3,61,Female,Family,Yes,Pending,Charai
Maharashtra,Thane,Thane,Assault,9/7/2024 6:12,19.215629,73.106611,40,Male,2,33,Female,Stranger,No,Solved,Majiwada
Maharashtra,Thane,Thane,Fraud,1/8/2025 5:20,19.150024,72.992819,28,Female,5,65,Male,Stranger,No,Pending,Majiwada
Maharashtra,Thane,Thane,Cheating,8/12/2022 17:53,19.213653,73.01861,35,Female,3,71,Male,Colleague,No,Pending,Naupada
Maharashtra,Thane,Thane,Domestic Violence,10/6/2019 1:40,19.27643,73.010123,35,Male,3,18,Female,Stranger,Yes,Ongoing,Patlipada
Maharashtra,Thane,Thane,Fraud,9/2/2022 10:36,19.156875,72.917957,44,Female,0,37,Male,Friend,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Theft,7/20/2022 13:07,19.171025,72.990696,61,Male,5,60,Male,Family,Yes,Solved,Kolshet
Maharashtra,Thane,Thane,Drug Offense,10/24/2021 2:09,19.27649,73.188124,56,Male,0,63,Female,Colleague,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Drug Offense,9/20/2022 22:40,19.209334,72.96389,69,Female,4,69,Male,Neighbor,No,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Cheating,11/21/2020 14:21,19.1994,73.15731,32,Male,4,34,Male,Neighbor,Yes,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Fraud,1/2/2024 15:47,19.2183,72.9781,43,Female,1,32,Female,Colleague,No,Unsolved,Naupada
Maharashtra,Thane,Thane,Theft,2/22/2023 12:03,19.175569,72.919106,46,Female,3,70,Female,Colleague,Yes,Pending,Naupada
Maharashtra,Thane,Thane,Drug Offense,10/19/2022 22:55,19.249962,72.962827,31,Male,5,14,Male,Friend,Yes,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Theft,10/28/2020 22:31,19.210435,73.179788,18,Female,3,31,Male,Neighbor,No,Solved,Kolshet
Maharashtra,Thane,Thane,Assault,7/16/2020 11:15,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Drug Offense,5/9/2022 18:30,19.201753,73.141588,17,Male,3,64,Female,Family,No,Solved,Saket
Maharashtra,Thane,Thane,Cybercrime,11/7/2024 20:44,19.228278,72.920926,58,Male,2,7,Male,Neighbor,No,Solved,Naupada
Maharashtra,Thane,Thane,Domestic Violence,1/16/2022 4:36,19.287969,73.151834,49,Female,4,13,Male,Stranger,Yes,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Theft,2/6/2020 11:56,19.275352,73.174155,63,Female,3,42,Male,Colleague,No,Solved,Naupada
Maharashtra,Thane,Thane,Robbery,8/29/2021 3:21,19.219024,72.978789,39,Female,3,64,Female,Family,Yes,Ongoing,Saket
Maharashtra,Thane,Thane,Kidnapping,4/7/2019 12:59,19.164999,73.005002,23,Male,0,22,Male,Stranger,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Kidnapping,4/23/2023 16:35,19.224384,73.082997,28,Male,4,73,Female,Stranger,No,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Cheating,12/31/2019 9:10,19.299772,72.940134,19,Female,4,62,Female,Stranger,No,Pending,Manpada
Maharashtra,Thane,Thane,Murder,11/28/2021 9:43,19.2183,72.9781,45,Female,4,72,Female,Family,No,Unsolved,Naupada
Maharashtra,Thane,Thane,Kidnapping,2/28/2025 4:00,19.199702,73.163065,56,Male,5,12,Male,Neighbor,No,Ongoing,Wagle Estate
Maharashtra,Thane,Thane,Cybercrime,9/17/2024 20:43,19.279327,73.095421,58,Male,1,30,Female,Colleague,Yes,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Drug Offense,3/17/2022 10:23,19.174454,72.950001,29,Female,0,62,Male,Family,Yes,Solved,Dhokali
Maharashtra,Thane,Thane,Murder,8/2/2023 17:44,19.15915,73.128796,42,Male,3,6,Female,Neighbor,Yes,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Fraud,12/24/2023 10:31,19.154297,72.949551,62,Female,5,63,Male,Stranger,Yes,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Assault,4/25/2019 1:15,19.180608,73.006678,52,Male,3,34,Male,Neighbor,No,Pending,Kolshet
Maharashtra,Thane,Thane,Kidnapping,6/15/2024 6:06,19.239616,72.938695,45,Male,2,49,Female,Neighbor,Yes,Solved,Saket
Maharashtra,Thane,Thane,Fraud,12/4/2024 1:40,19.229358,73.010071,64,Male,5,57,Female,Neighbor,Yes,Solved,Brahmand
Maharashtra,Thane,Thane,Fraud,2/7/2023 12:54,19.2183,72.9781,57,Male,3,5,Female,Colleague,Yes,Ongoing,Majiwada
Maharashtra,Thane,Mumbai,Theft,4/29/2020 23:08,19.076,72.8777,38,Male,3,80,Male,Colleague,Yes,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Cheating,4/24/2022 13:00,19.274912,73.177892,33,Male,0,66,Male,Friend,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Drug Offense,10/8/2025 7:24,19.259107,72.902994,50,Female,1,9,Male,Neighbor,No,Solved,Manpada
Maharashtra,Thane,Thane,Cheating,8/9/2022 18:47,19.275659,73.096297,20,Male,4,21,Male,Stranger,Yes,Pending,Charai
Maharashtra,Thane,Thane,Assault,8/8/2022 1:59,19.190991,73.00169,52,Male,1,15,Female,Colleague,Yes,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Theft,8/9/2020 10:16,19.160981,73.185583,35,Male,3,51,Female,Friend,Yes,Pending,Brahmand
Maharashtra,Thane,Thane,Murder,2/24/2025 16:51,19.185634,73.01785,70,Female,0,42,Female,Neighbor,No,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Drug Offense,12/4/2023 6:49,19.266763,73.020599,65,Female,4,15,Female,Neighbor,Yes,Solved,Majiwada
Maharashtra,Thane,Thane,Drug Offense,3/9/2025 4:18,19.186083,73.004645,36,Male,1,14,Female,Stranger,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Fraud,1/2/2024 15:47,19.2183,72.9781,43,Female,1,32,Female,Colleague,No,Unsolved,Wagle Estate
Maharashtra,Thane,Thane,Assault,7/3/2019 17:53,19.276787,73.020164,23,Female,5,76,Female,Stranger,Yes,Pending,Brahmand
Maharashtra,Thane,Thane,Kidnapping,10/26/2025 9:18,19.212743,73.031316,52,Male,1,40,Female,Neighbor,No,Pending,Louis Wadi
Maharashtra,Thane,Thane,Cybercrime,11/8/2018 0:47,19.228824,73.018615,60,Male,5,55,Female,Neighbor,Yes,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Kidnapping,5/4/2024 6:21,19.268174,72.942784,44,Female,1,75,Female,Stranger,No,Ongoing,Naupada
Maharashtra,Thane,Thane,Kidnapping,5/27/2023 22:49,19.208618,73.123941,64,Female,3,21,Male,Stranger,Yes,Ongoing,Patlipada
Maharashtra,Thane,Thane,Cheating,11/9/2022 0:21,19.177788,73.191871,22,Male,1,68,Male,Friend,No,Solved,Charai
Maharashtra,Thane,Thane,Cybercrime,5/8/2023 0:02,19.19416,73.037853,53,Male,3,18,Female,Neighbor,Yes,Pending,Kolshet
Maharashtra,Thane,Thane,Theft,3/27/2025 23:09,19.204449,73.072639,24,Female,0,47,Male,Colleague,No,Ongoing,Brahmand
Maharashtra,Thane,Thane,Robbery,8/27/2018 9:35,19.157135,73.10954,44,Female,0,13,Female,Friend,No,Ongoing,Dhokali
Maharashtra,Thane,Thane,Theft,1/20/2023 18:09,19.236915,73.048351,47,Male,4,41,Female,Family,No,Solved,Kolshet
Maharashtra,Thane,Thane,Theft,7/2/2019 13:48,19.212418,72.912902,17,Female,5,60,Female,Colleague,Yes,Solved,Louis Wadi
Maharashtra,Thane,Thane,Theft,9/26/2019 8:57,19.213428,73.114209,33,Male,1,77,Female,Neighbor,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Cybercrime,12/20/2022 7:51,19.279233,73.092943,69,Female,2,27,Male,Neighbor,No,Ongoing,Kasarvadavali
Maharashtra,Thane,Thane,Domestic Violence,3/13/2022 22:50,19.198191,73.077137,33,Female,0,49,Female,Stranger,No,Solved,Saket
Maharashtra,Thane,Thane,Kidnapping,4/7/2018 18:50,19.280852,73.152785,46,Female,2,76,Male,Neighbor,No,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Assault,3/30/2025 16:15,19.277752,73.198491,32,Female,2,10,Male,Family,Yes,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Murder,6/15/2023 19:01,19.2183,72.9781,32,Male,1,25,Female,Friend,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Cybercrime,2/19/2024 12:15,19.210113,73.15556,63,Male,3,30,Female,Friend,Yes,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Fraud,2/7/2023 15:32,19.228308,72.906827,21,Male,1,40,Male,Colleague,No,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Murder,5/25/2019 8:48,19.261662,72.992014,69,Female,2,47,Female,Family,No,Solved,Charai
Maharashtra,Thane,Thane,Burglary,5/31/2024 2:31,19.2183,72.9781,44,Female,5,61,Male,Colleague,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Cheating,4/13/2024 0:56,19.294388,73.062289,41,Female,0,49,Female,Family,No,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Drug Offense,1/23/2021 9:08,19.179105,73.181263,64,Male,2,25,Male,Friend,No,Pending,Patlipada
Maharashtra,Thane,Thane,Cybercrime,5/5/2024 18:29,19.289515,73.192463,41,Female,4,41,Male,Family,No,Ongoing,Wagle Estate
Maharashtra,Thane,Thane,Kidnapping,3/14/2024 15:17,19.272854,72.941898,48,Male,4,60,Female,Stranger,Yes,Ongoing,Dhokali
Maharashtra,Thane,Thane,Domestic Violence,9/15/2024 17:07,19.236895,73.0237,16,Female,4,44,Female,Friend,No,Pending,Charai
Maharashtra,Thane,Thane,Burglary,7/29/2024 4:51,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved,Kolshet
Maharashtra,Thane,Thane,Fraud,7/6/2022 12:48,19.168836,73.090843,33,Male,0,76,Female,Stranger,No,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Assault,8/15/2024 8:33,19.237469,73.144181,25,Female,2,21,Female,Family,No,Solved,Manpada
Maharashtra,Thane,Thane,Cheating,10/11/2020 14:15,19.192407,72.920032,16,Male,3,69,Male,Family,No,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Fraud,8/10/2018 21:42,19.183154,72.930315,53,Female,3,71,Male,Colleague,Yes,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Assault,8/5/2018 3:00,19.179456,72.918573,66,Male,5,31,Female,Colleague,Yes,Ongoing,Kolshet
Maharashtra,Thane,Thane,Fraud,10/26/2019 6:37,19.188141,73.163854,44,Female,5,12,Female,Family,Yes,Pending,Louis Wadi
Maharashtra,Thane,Thane,Theft,9/1/2025 2:23,19.262537,73.099141,54,Male,1,32,Female,Family,No,Solved,Saket
Maharashtra,Thane,Thane,Fraud,10/14/2022 15:14,19.172856,73.024846,24,Female,5,35,Female,Neighbor,Yes,Ongoing,Saket
Maharashtra,Thane,Thane,Kidnapping,8/19/2021 16:48,19.150917,73.024532,43,Female,0,5,Female,Friend,No,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Murder,11/5/2018 21:20,19.2709,73.040216,69,Male,5,16,Male,Friend,Yes,Solved,Charai
Maharashtra,Thane,Thane,Theft,7/28/2023 10:07,19.271338,73.113983,19,Female,2,21,Female,Family,Yes,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Fraud,6/12/2020 15:36,19.15866,72.943241,46,Male,2,52,Female,Friend,Yes,Pending,Panchpakhadi
Maharashtra,Thane,Thane,Murder,7/7/2021 3:27,19.2183,72.9781,37,Female,1,17,Male,Colleague,No,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Drug Offense,8/21/2024 5:13,19.207734,73.042631,65,Female,2,58,Male,Friend,Yes,Pending,Wagle Estate
Maharashtra,Thane,Thane,Domestic Violence,12/21/2022 17:40,19.24976,72.916351,32,Male,1,34,Female,Colleague,No,Ongoing,Wagle Estate
Maharashtra,Thane,Thane,Robbery,2/12/2020 18:12,19.20799,72.933125,60,Male,0,5,Female,Stranger,No,Ongoing,Brahmand
Maharashtra,Thane,Thane,Cheating,11/12/2019 9:54,19.227295,73.14199,29,Male,3,16,Male,Stranger,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Fraud,7/7/2019 5:20,19.272682,73.03701,18,Male,3,56,Male,Neighbor,No,Ongoing,Patlipada
Maharashtra,Thane,Thane,Theft,10/5/2022 13:10,19.266196,73.032988,68,Male,5,13,Female,Neighbor,Yes,Ongoing,Patlipada
Maharashtra,Thane,Thane,Murder,6/15/2023 19:01,19.2183,72.9781,32,Male,1,25,Female,Friend,Yes,Solved,Kolshet
Maharashtra,Thane,Thane,Domestic Violence,9/26/2018 22:47,19.174192,73.150802,65,Female,3,68,Male,Family,No,Ongoing,Kolshet
Maharashtra,Thane,Thane,Cheating,7/6/2022 14:38,19.159833,72.973372,34,Male,0,31,Male,Colleague,No,Solved,Majiwada
Maharashtra,Thane,Thane,Cheating,10/28/2025 13:58,19.208961,72.978509,51,Male,3,11,Male,Friend,Yes,Solved,Patlipada
Maharashtra,Thane,Thane,Fraud,6/20/2023 0:41,19.230708,72.923739,20,Male,0,7,Female,Friend,No,Solved,Patlipada
Maharashtra,Thane,Thane,Murder,10/27/2023 12:09,19.277843,72.949782,47,Male,4,15,Male,Family,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Theft,4/1/2019 19:53,19.166741,73.076787,42,Male,1,62,Male,Stranger,No,Pending,Wagle Estate
Maharashtra,Thane,Thane,Fraud,11/14/2023 2:14,19.203375,73.021904,33,Female,5,22,Male,Stranger,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Cybercrime,10/9/2025 15:17,19.25371,73.080143,43,Female,5,29,Male,Colleague,No,Pending,Saket
Maharashtra,Thane,Thane,Murder,12/13/2023 1:03,19.288827,73.104216,48,Female,5,63,Male,Friend,No,Ongoing,Patlipada
Maharashtra,Thane,Thane,Cheating,11/28/2023 10:10,19.29034,72.979434,62,Female,0,42,Male,Colleague,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Theft,3/9/2018 7:18,19.200593,73.171609,33,Male,1,12,Male,Neighbor,No,Pending,Kopri
Maharashtra,Thane,Thane,Robbery,4/3/2019 8:52,19.200066,73.120925,41,Female,3,51,Female,Friend,No,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Fraud,11/22/2023 9:49,19.2183,72.9781,21,Female,4,30,Female,Family,Yes,Unsolved,Vartak Nagar
Maharashtra,Thane,Thane,Cheating,4/11/2020 19:44,19.292295,73.136769,20,Male,1,27,Male,Colleague,Yes,Solved,Majiwada
Maharashtra,Thane,Thane,Drug Offense,11/2/2023 2:16,19.215556,73.112093,34,Male,4,44,Male,Friend,Yes,Solved,Dhokali
Maharashtra,Thane,Thane,Cheating,7/23/2021 5:50,19.216344,72.969207,51,Male,4,15,Female,Family,No,Ongoing,Charai
Maharashtra,Thane,Thane,Kidnapping,1/12/2025 6:30,19.289079,73.186578,18,Male,5,80,Male,Stranger,No,Pending,Kopri
Maharashtra,Thane,Thane,Assault,3/27/2022 3:07,19.153751,73.055149,64,Female,1,28,Male,Neighbor,No,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Burglary,7/29/2024 4:51,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved,Vartak Nagar
Maharashtra,Thane,Thane,Cybercrime,10/17/2022 12:22,19.200311,73.17618,68,Male,2,28,Male,Colleague,Yes,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Cybercrime,1/27/2023 14:29,19.164231,73.022501,34,Female,4,53,Male,Colleague,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Murder,11/28/2021 9:43,19.2183,72.9781,45,Female,4,72,Female,Family,No,Unsolved,Wagle Estate
Maharashtra,Thane,Thane,Cheating,7/18/2022 2:38,19.250334,73.184331,49,Female,5,68,Male,Friend,Yes,Ongoing,Naupada
Maharashtra,Thane,Thane,Cybercrime,5/10/2019 2:40,19.21795,72.904863,42,Male,4,19,Female,Stranger,Yes,Ongoing,Kolshet
Maharashtra,Thane,Thane,Drug Offense,11/24/2019 7:22,19.201628,73.082394,39,Male,3,36,Female,Stranger,No,Solved,Kopri
Maharashtra,Thane,Thane,Drug Offense,8/22/2023 15:22,19.164241,73.07157,37,Female,1,17,Female,Neighbor,Yes,Solved,Kolshet
Maharashtra,Thane,Thane,Assault,6/26/2022 14:33,19.2183,72.9781,34,Female,3,78,Male,Neighbor,Yes,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Assault,7/6/2023 12:34,19.221418,73.001643,60,Male,4,63,Female,Colleague,Yes,Solved,Louis Wadi
Maharashtra,Thane,Thane,Robbery,5/21/2025 6:05,19.212081,73.011721,39,Male,4,47,Female,Neighbor,Yes,Ongoing,Naupada
Maharashtra,Thane,Thane,Cheating,6/6/2019 3:19,19.22245,72.964397,23,Male,5,50,Male,Colleague,No,Pending,Louis Wadi
Maharashtra,Thane,Thane,Drug Offense,11/4/2023 11:43,19.257371,73.124745,38,Female,2,32,Male,Neighbor,Yes,Solved,Manpada
Maharashtra,Thane,Thane,Robbery,9/28/2021 6:55,19.262889,72.919988,60,Male,0,73,Male,Stranger,Yes,Solved,Brahmand
Maharashtra,Thane,Thane,Drug Offense,10/28/2021 11:38,19.189141,72.913599,55,Male,1,71,Female,Friend,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Robbery,10/1/2019 17:19,19.166998,73.144718,42,Male,1,25,Male,Family,Yes,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Robbery,5/31/2020 1:51,19.177315,73.069656,42,Female,3,58,Female,Family,Yes,Solved,Brahmand
Maharashtra,Thane,Thane,Kidnapping,8/14/2025 5:11,19.150201,73.164409,66,Female,4,42,Male,Friend,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Burglary,7/29/2024 4:51,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved,Naupada
Maharashtra,Thane,Thane,Assault,12/16/2023 7:01,19.27336,73.158905,17,Male,2,62,Female,Friend,Yes,Solved,Naupada
Maharashtra,Thane,Thane,Assault,12/29/2018 3:59,19.199091,73.089244,61,Male,0,49,Male,Stranger,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Drug Offense,6/26/2024 6:16,19.239111,73.089573,51,Female,4,65,Male,Friend,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Kidnapping,7/11/2021 12:57,19.153471,73.109846,70,Female,4,80,Female,Stranger,No,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Fraud,9/18/2025 14:50,19.273106,73.184228,30,Female,5,47,Male,Stranger,Yes,Ongoing,Patlipada
Maharashtra,Thane,Thane,Fraud,1/23/2020 14:26,19.260161,73.12742,40,Female,1,62,Female,Stranger,Yes,Pending,Saket
Maharashtra,Thane,Thane,Drug Offense,3/26/2021 7:20,19.249941,73.032183,28,Female,2,74,Male,Stranger,No,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Kidnapping,7/23/2024 8:40,19.22696,72.951389,63,Male,1,23,Female,Stranger,No,Pending,Kolshet
Maharashtra,Thane,Thane,Theft,3/1/2024 10:49,19.229098,73.036904,43,Male,3,37,Male,Family,Yes,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Cybercrime,11/21/2024 10:36,19.184383,73.181806,57,Female,4,50,Male,Friend,Yes,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Assault,4/26/2025 13:54,19.244083,73.197131,46,Female,4,49,Male,Friend,Yes,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Domestic Violence,8/24/2021 15:03,19.217114,73.010542,27,Male,3,69,Female,Neighbor,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Murder,12/29/2025 1:50,19.20106,73.162565,17,Male,5,62,Female,Neighbor,No,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Cybercrime,3/24/2020 8:07,19.195942,73.153121,21,Male,2,9,Female,Colleague,Yes,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Fraud,2/25/2020 1:45,19.181044,73.014055,33,Male,0,33,Male,Friend,No,Solved,Naupada
Maharashtra,Thane,Thane,Assault,6/1/2025 9:50,19.251304,72.961756,28,Female,1,17,Female,Family,Yes,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Murder,7/4/2020 13:25,19.283467,73.15811,66,Female,2,9,Female,Neighbor,No,Ongoing,Dhokali
Maharashtra,Thane,Thane,Kidnapping,6/17/2024 20:03,19.15649,73.165814,68,Female,3,55,Male,Neighbor,Yes,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Drug Offense,9/12/2021 10:43,19.214994,72.942866,18,Female,5,60,Female,Colleague,Yes,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Drug Offense,6/28/2018 14:56,19.221245,72.950124,54,Female,5,12,Female,Friend,Yes,Pending,Louis Wadi
Maharashtra,Thane,Thane,Fraud,9/27/2023 5:40,19.158785,72.941795,49,Male,1,43,Male,Family,No,Pending,Manpada
Maharashtra,Thane,Thane,Domestic Violence,1/17/2018 9:58,19.211645,72.953309,48,Female,4,17,Male,Stranger,No,Solved,Naupada
Maharashtra,Thane,Thane,Domestic Violence,1/13/2024 2:46,19.206988,73.195602,36,Female,2,54,Male,Neighbor,Yes,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Burglary,2/5/2023 8:31,19.2183,72.9781,18,Female,1,13,Female,Neighbor,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Cheating,5/4/2022 23:53,19.204809,73.062957,28,Male,4,78,Female,Family,No,Ongoing,Naupada
Maharashtra,Thane,Thane,Cybercrime,8/26/2018 19:25,19.200028,73.163647,37,Female,3,41,Male,Colleague,Yes,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Assault,10/24/2018 16:15,19.289982,73.013947,20,Female,1,62,Male,Neighbor,Yes,Ongoing,Manpada
Maharashtra,Thane,Thane,Domestic Violence,12/9/2019 18:31,19.29699,72.935999,38,Male,4,43,Male,Colleague,Yes,Pending,Dhokali
Maharashtra,Thane,Thane,Assault,11/12/2021 17:04,19.274424,73.080576,31,Female,3,33,Male,Neighbor,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Murder,11/13/2019 13:14,19.169472,73.173617,18,Male,2,31,Female,Stranger,Yes,Solved,Majiwada
Maharashtra,Thane,Thane,Robbery,5/21/2025 2:34,19.229917,73.13679,49,Female,2,56,Male,Family,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Kidnapping,3/16/2020 3:53,19.220971,73.070086,28,Male,2,14,Male,Family,No,Ongoing,Wagle Estate
Maharashtra,Thane,Thane,Cybercrime,12/6/2025 1:52,19.258898,72.977633,60,Male,3,10,Female,Stranger,Yes,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Theft,1/29/2018 6:55,19.188855,73.02786,62,Female,2,13,Male,Stranger,No,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Robbery,3/15/2024 7:44,19.152585,72.935854,62,Male,5,75,Male,Neighbor,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Cheating,12/2/2022 0:21,19.216204,73.125559,58,Male,3,76,Male,Stranger,No,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Domestic Violence,11/26/2021 5:17,19.163784,73.100291,62,Male,4,15,Female,Stranger,Yes,Pending,Brahmand
Maharashtra,Thane,Thane,Kidnapping,12/15/2021 3:48,19.257488,73.14312,19,Male,0,21,Female,Family,Yes,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Kidnapping,7/1/2019 22:43,19.256236,73.073603,45,Female,1,40,Male,Colleague,Yes,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Kidnapping,12/12/2025 4:47,19.20851,73.01403,70,Female,3,49,Male,Family,No,Solved,Teen Hath Naka
